Chindian,https://www.tripadvisor.com/Restaurant_Review-g304554-d8808157-Reviews-Chindian-Mumbai_Bombay_Maharashtra.html,,,,,
Sonali Snacks & Lunch Home,https://www.tripadvisor.com/Restaurant_Review-g304554-d8011043-Reviews-Sonali_Snacks_Lunch_Home-Mumbai_Bombay_Maharashtra.html,,,,,
Shama Bakery,https://www.tripadvisor.com/Restaurant_Review-g304554-d7978838-Reviews-Shama_Bakery-Mumbai_Bombay_Maharashtra.html,,,,,
Chop King,https://www.tripadvisor.com/Restaurant_Review-g304554-d8011025-Reviews-Chop_King-Mumbai_Bombay_Maharashtra.html,,,,,
Femous Fruits Juice Center,https://www.tripadvisor.com/Restaurant_Review-g304554-d8011020-Reviews-Femous_Fruits_Juice_Center-Mumbai_Bombay_Maharashtra.html,,,,,
Shivam,https://www.tripadvisor.com/Restaurant_Review-g304554-d8011012-Reviews-Shivam-Mumbai_Bombay_Maharashtra.html,,,,,
Ribbons & Balloons,https://www.tripadvisor.com/Restaurant_Review-g304554-d7978869-Reviews-Ribbons_Balloons-Mumbai_Bombay_Maharashtra.html,,,,,
Ami Ice Cream Parlour,https://www.tripadvisor.com/Restaurant_Review-g304554-d7985345-Reviews-Ami_Ice_Cream_Parlour-Mumbai_Bombay_Maharashtra.html,,,,,
Shiv Sagar,https://www.tripadvisor.com/Restaurant_Review-g304554-d7798872-Reviews-Shiv_Sagar-Mumbai_Bombay_Maharashtra.html,,,,,
New Diamond Bakery,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010925-Reviews-New_Diamond_Bakery-Mumbai_Bombay_Maharashtra.html,,,,,
Chocoholic,https://www.tripadvisor.com/Restaurant_Review-g304554-d8808305-Reviews-Chocoholic-Mumbai_Bombay_Maharashtra.html,,,,,
Chopsticks,https://www.tripadvisor.com/Restaurant_Review-g304554-d8808340-Reviews-Chopsticks-Mumbai_Bombay_Maharashtra.html,,,,,
Hotel Shankara Palace Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010865-Reviews-Hotel_Shankara_Palace_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
MM! Maroosh,https://www.tripadvisor.com/Restaurant_Review-g304554-d8551193-Reviews-MM_Maroosh-Mumbai_Bombay_Maharashtra.html,,,,,
Udipi Pure Veg,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010854-Reviews-Udipi_Pure_Veg-Mumbai_Bombay_Maharashtra.html,,,,,
Shenoy's Snacks Centre,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010848-Reviews-Shenoy_s_Snacks_Centre-Mumbai_Bombay_Maharashtra.html,,,,,
Classic Chinese & Tandoori,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010846-Reviews-Classic_Chinese_Tandoori-Mumbai_Bombay_Maharashtra.html,,,,,
Bettys,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010844-Reviews-Bettys-Mumbai_Bombay_Maharashtra.html,,,,,
Janta Bakery,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010840-Reviews-Janta_Bakery-Mumbai_Bombay_Maharashtra.html,,,,,
Hotel Dinesh Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010838-Reviews-Hotel_Dinesh_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Cafe Shalimar,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010837-Reviews-Cafe_Shalimar-Mumbai_Bombay_Maharashtra.html,,,,,
Annapurna Snacks Corner,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010832-Reviews-Annapurna_Snacks_Corner-Mumbai_Bombay_Maharashtra.html,,,,,
Classic Food Corner,https://www.tripadvisor.com/Restaurant_Review-g304554-d8808382-Reviews-Classic_Food_Corner-Mumbai_Bombay_Maharashtra.html,,,,,
Janta Wafers,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010815-Reviews-Janta_Wafers-Mumbai_Bombay_Maharashtra.html,,,,,
Hang Out Cakes & More,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010814-Reviews-Hang_Out_Cakes_More-Mumbai_Bombay_Maharashtra.html,,,,,
Modern China Kitchen,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010813-Reviews-Modern_China_Kitchen-Mumbai_Bombay_Maharashtra.html,,,,,
Coastal,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010812-Reviews-Coastal-Mumbai_Bombay_Maharashtra.html,,,,,
Move N Pick,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010811-Reviews-Move_N_Pick-Mumbai_Bombay_Maharashtra.html,,,,,
Shubhanna Malwani,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010810-Reviews-Shubhanna_Malwani-Mumbai_Bombay_Maharashtra.html,,,,,
Delhi Zaika,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010809-Reviews-Delhi_Zaika-Mumbai_Bombay_Maharashtra.html,,,,,
Jyoti,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010808-Reviews-Jyoti-Mumbai_Bombay_Maharashtra.html,,,,,
Modern Sweets & Farsan House,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010807-Reviews-Modern_Sweets_Farsan_House-Mumbai_Bombay_Maharashtra.html,,,,,
Smart Frankie,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010804-Reviews-Smart_Frankie-Mumbai_Bombay_Maharashtra.html,,,,,
Cocoberry,https://www.tripadvisor.com/Restaurant_Review-g304554-d8808410-Reviews-Cocoberry-Mumbai_Bombay_Maharashtra.html,,,,,
Radha Krishna,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010802-Reviews-Radha_Krishna-Mumbai_Bombay_Maharashtra.html,,,,,
5D,https://www.tripadvisor.com/Restaurant_Review-g304554-d8551248-Reviews-5D-Mumbai_Bombay_Maharashtra.html,,,,,
New Punjab Bakery,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010797-Reviews-New_Punjab_Bakery-Mumbai_Bombay_Maharashtra.html,,,,,
Garden,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010796-Reviews-Garden-Mumbai_Bombay_Maharashtra.html,,,,,
Hotel Milan Punjab Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010791-Reviews-Hotel_Milan_Punjab_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Durga Bhuvan,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010783-Reviews-Durga_Bhuvan-Mumbai_Bombay_Maharashtra.html,,,,,
KFC,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010782-Reviews-KFC-Mumbai_Bombay_Maharashtra.html,,,,,
Amul Ice Cream,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010768-Reviews-Amul_Ice_Cream-Mumbai_Bombay_Maharashtra.html,,,,,
Raju's Chinese Point,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010764-Reviews-Raju_s_Chinese_Point-Mumbai_Bombay_Maharashtra.html,,,,,
Jabberwocky's,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010746-Reviews-Jabberwocky_s-Mumbai_Bombay_Maharashtra.html,,,,,
Sainath Fruit Juice Centre,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010742-Reviews-Sainath_Fruit_Juice_Centre-Mumbai_Bombay_Maharashtra.html,,,,,
Kashmir Punjab,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010741-Reviews-Kashmir_Punjab-Mumbai_Bombay_Maharashtra.html,,,,,
Shree Vishwanath Ice Cream Parlour,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010739-Reviews-Shree_Vishwanath_Ice_Cream_Parlour-Mumbai_Bombay_Maharashtra.html,,,,,
Best Indian & Chinese Food Corner,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010738-Reviews-Best_Indian_Chinese_Food_Corner-Mumbai_Bombay_Maharashtra.html,,,,,
Hotel Rachna Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010737-Reviews-Hotel_Rachna_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Shalimar Inn Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010736-Reviews-Shalimar_Inn_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Hotel Dilnawaz Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010734-Reviews-Hotel_Dilnawaz_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Vijaya Laxmi Bar & Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010733-Reviews-Vijaya_Laxmi_Bar_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Hotel Anand Bhavan Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010730-Reviews-Hotel_Anand_Bhavan_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Sandwich Point,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010727-Reviews-Sandwich_Point-Mumbai_Bombay_Maharashtra.html,,,,,
Shree Krishna Pure Veg,https://www.tripadvisor.com/Restaurant_Review-g304554-d6158994-Reviews-Shree_Krishna_Pure_Veg-Mumbai_Bombay_Maharashtra.html,,,,,
Om Sai Snacks,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010725-Reviews-Om_Sai_Snacks-Mumbai_Bombay_Maharashtra.html,,,,,
Laxmi Pure Veg,https://www.tripadvisor.com/Restaurant_Review-g304554-d6158990-Reviews-Laxmi_Pure_Veg-Mumbai_Bombay_Maharashtra.html,,,,,
Belly,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010719-Reviews-Belly-Mumbai_Bombay_Maharashtra.html,,,,,
Vibha Lunch Home,https://www.tripadvisor.com/Restaurant_Review-g304554-d6158977-Reviews-Vibha_Lunch_Home-Mumbai_Bombay_Maharashtra.html,,,,,
Food Factory,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010704-Reviews-Food_Factory-Mumbai_Bombay_Maharashtra.html,,,,,
Smokin Joes,https://www.tripadvisor.com/Restaurant_Review-g304554-d6158948-Reviews-Smokin_Joes-Mumbai_Bombay_Maharashtra.html,,,,,
Culinary Foods,https://www.tripadvisor.com/Restaurant_Review-g304554-d8808536-Reviews-Culinary_Foods-Mumbai_Bombay_Maharashtra.html,,,,,
Shree Laxmi Sweets,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010673-Reviews-Shree_Laxmi_Sweets-Mumbai_Bombay_Maharashtra.html,,,,,
Sagar Sweet & Farsan,https://www.tripadvisor.com/Restaurant_Review-g304554-d8441929-Reviews-Sagar_Sweet_Farsan-Mumbai_Bombay_Maharashtra.html,,,,,
Candy Treats,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010648-Reviews-Candy_Treats-Mumbai_Bombay_Maharashtra.html,,,,,
Domino's Pizza,https://www.tripadvisor.com/Restaurant_Review-g304554-d8441942-Reviews-Domino_s_Pizza-Mumbai_Bombay_Maharashtra.html,,,,,
Friends With Potato,https://www.tripadvisor.com/Restaurant_Review-g304554-d7033327-Reviews-Friends_With_Potato-Mumbai_Bombay_Maharashtra.html,,,,,
Aadarsh Pure Veg,https://www.tripadvisor.com/Restaurant_Review-g304554-d7033323-Reviews-Aadarsh_Pure_Veg-Mumbai_Bombay_Maharashtra.html,,,,,
Temptation 9,https://www.tripadvisor.com/Restaurant_Review-g304554-d7033321-Reviews-Temptation_9-Mumbai_Bombay_Maharashtra.html,,,,,
Amore Gourmet Gelato,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010616-Reviews-Amore_Gourmet_Gelato-Mumbai_Bombay_Maharashtra.html,,,,,
Lucky Fann Chineese,https://www.tripadvisor.com/Restaurant_Review-g304554-d7393363-Reviews-Lucky_Fann_Chineese-Mumbai_Bombay_Maharashtra.html,,,,,
Gelato Italiano,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010602-Reviews-Gelato_Italiano-Mumbai_Bombay_Maharashtra.html,,,,,
Anand Dairy Farm,https://www.tripadvisor.com/Restaurant_Review-g304554-d8551447-Reviews-Anand_Dairy_Farm-Mumbai_Bombay_Maharashtra.html,,,,,
National Sweets & Bakery,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010593-Reviews-National_Sweets_Bakery-Mumbai_Bombay_Maharashtra.html,,,,,
Cafe Coffee Day,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010590-Reviews-Cafe_Coffee_Day-Mumbai_Bombay_Maharashtra.html,,,,,
Vishwas,https://www.tripadvisor.com/Restaurant_Review-g304554-d7393344-Reviews-Vishwas-Mumbai_Bombay_Maharashtra.html,,,,,
Bangalore Iyengar's Bakery,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010579-Reviews-Bangalore_Iyengar_s_Bakery-Mumbai_Bombay_Maharashtra.html,,,,,
Brijwasi Bengali Sweets,https://www.tripadvisor.com/Restaurant_Review-g304554-d7393331-Reviews-Brijwasi_Bengali_Sweets-Mumbai_Bombay_Maharashtra.html,,,,,
Cafe Coffee Day,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010563-Reviews-Cafe_Coffee_Day-Mumbai_Bombay_Maharashtra.html,,,,,
Baskin-Robbins,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010561-Reviews-Baskin_Robbins-Mumbai_Bombay_Maharashtra.html,,,,,
Goodluck Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d5901640-Reviews-Goodluck_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Mm Bakery,https://www.tripadvisor.com/Restaurant_Review-g304554-d7393308-Reviews-Mm_Bakery-Mumbai_Bombay_Maharashtra.html,,,,,
Hotel Pritam Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010551-Reviews-Hotel_Pritam_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Suchita Hotel,https://www.tripadvisor.com/Restaurant_Review-g304554-d7393303-Reviews-Suchita_Hotel-Mumbai_Bombay_Maharashtra.html,,,,,
Restaurant Mehmaan,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010542-Reviews-Restaurant_Mehmaan-Mumbai_Bombay_Maharashtra.html,,,,,
New Janta Sweet Mart,https://www.tripadvisor.com/Restaurant_Review-g304554-d7393297-Reviews-New_Janta_Sweet_Mart-Mumbai_Bombay_Maharashtra.html,,,,,
Ashoka Bakery,https://www.tripadvisor.com/Restaurant_Review-g304554-d7393295-Reviews-Ashoka_Bakery-Mumbai_Bombay_Maharashtra.html,,,,,
Laxmi Sweets Center,https://www.tripadvisor.com/Restaurant_Review-g304554-d7393292-Reviews-Laxmi_Sweets_Center-Mumbai_Bombay_Maharashtra.html,,,,,
Le Gateau,https://www.tripadvisor.com/Restaurant_Review-g304554-d7393291-Reviews-Le_Gateau-Mumbai_Bombay_Maharashtra.html,,,,,
Yoko Sizzlers,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010533-Reviews-Yoko_Sizzlers-Mumbai_Bombay_Maharashtra.html,,,,,
Torrp It Up,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010530-Reviews-Torrp_It_Up-Mumbai_Bombay_Maharashtra.html,,,,,
Vishwa Bharat,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010526-Reviews-Vishwa_Bharat-Mumbai_Bombay_Maharashtra.html,,,,,
Swagat Hotel,https://www.tripadvisor.com/Restaurant_Review-g304554-d7393272-Reviews-Swagat_Hotel-Mumbai_Bombay_Maharashtra.html,,,,,
Shree Ram Pure Veg,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010514-Reviews-Shree_Ram_Pure_Veg-Mumbai_Bombay_Maharashtra.html,,,,,
Om Sai Sagar,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010513-Reviews-Om_Sai_Sagar-Mumbai_Bombay_Maharashtra.html,,,,,
Kimchi,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010512-Reviews-Kimchi-Mumbai_Bombay_Maharashtra.html,,,,,
Lalit Family Restaurant Bar,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010510-Reviews-Lalit_Family_Restaurant_Bar-Mumbai_Bombay_Maharashtra.html,,,,,
Amore Gourmet Gelato,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010509-Reviews-Amore_Gourmet_Gelato-Mumbai_Bombay_Maharashtra.html,,,,,
Kumar Sandwich,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010504-Reviews-Kumar_Sandwich-Mumbai_Bombay_Maharashtra.html,,,,,
Iqra Shawarma Corner,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010503-Reviews-Iqra_Shawarma_Corner-Mumbai_Bombay_Maharashtra.html,,,,,
Sai Chinese Corner,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010502-Reviews-Sai_Chinese_Corner-Mumbai_Bombay_Maharashtra.html,,,,,
Gaurav Family Hotel,https://www.tripadvisor.com/Restaurant_Review-g304554-d7393238-Reviews-Gaurav_Family_Hotel-Mumbai_Bombay_Maharashtra.html,,,,,
Amore Gourmet Gelato,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010480-Reviews-Amore_Gourmet_Gelato-Mumbai_Bombay_Maharashtra.html,,,,,
Aasirwad,https://www.tripadvisor.com/Restaurant_Review-g304554-d7393232-Reviews-Aasirwad-Mumbai_Bombay_Maharashtra.html,,,,,
Cool Sip n Bite,https://www.tripadvisor.com/Restaurant_Review-g304554-d7033171-Reviews-Cool_Sip_n_Bite-Mumbai_Bombay_Maharashtra.html,,,,,
Vijaya Laxmi Snacks,https://www.tripadvisor.com/Restaurant_Review-g304554-d7393224-Reviews-Vijaya_Laxmi_Snacks-Mumbai_Bombay_Maharashtra.html,,,,,
Little China Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7033163-Reviews-Little_China_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Suleman Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d10139357-Reviews-Suleman_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Ideal Meet Point,https://www.tripadvisor.com/Restaurant_Review-g304554-d6158715-Reviews-Ideal_Meet_Point-Mumbai_Bombay_Maharashtra.html,,,,,
Shanghai Restaurant & Bar,https://www.tripadvisor.com/Restaurant_Review-g304554-d7393198-Reviews-Shanghai_Restaurant_Bar-Mumbai_Bombay_Maharashtra.html,,,,,
Kadambari Sweet & Farsan,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010439-Reviews-Kadambari_Sweet_Farsan-Mumbai_Bombay_Maharashtra.html,,,,,
Sharat Lunch Home,https://www.tripadvisor.com/Restaurant_Review-g304554-d7033134-Reviews-Sharat_Lunch_Home-Mumbai_Bombay_Maharashtra.html,,,,,
Sandesh Snacks and Chinese Corner,https://www.tripadvisor.com/Restaurant_Review-g304554-d7033131-Reviews-Sandesh_Snacks_and_Chinese_Corner-Mumbai_Bombay_Maharashtra.html,,,,,
Emerald Pure Veg,https://www.tripadvisor.com/Restaurant_Review-g304554-d7033128-Reviews-Emerald_Pure_Veg-Mumbai_Bombay_Maharashtra.html,,,,,
Om Sai,https://www.tripadvisor.com/Restaurant_Review-g304554-d7033125-Reviews-Om_Sai-Mumbai_Bombay_Maharashtra.html,,,,,
Mohini Vilas,https://www.tripadvisor.com/Restaurant_Review-g304554-d7033116-Reviews-Mohini_Vilas-Mumbai_Bombay_Maharashtra.html,,,,,
Planet Veg Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7033111-Reviews-Planet_Veg_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Bikaner Sweets & Namkeen,https://www.tripadvisor.com/Restaurant_Review-g304554-d8551636-Reviews-Bikaner_Sweets_Namkeen-Mumbai_Bombay_Maharashtra.html,,,,,
Shree Ram Hotel Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010410-Reviews-Shree_Ram_Hotel_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Gelato Italiano,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010405-Reviews-Gelato_Italiano-Mumbai_Bombay_Maharashtra.html,,,,,
Twist Of Tadka,https://www.tripadvisor.com/Restaurant_Review-g304554-d7084525-Reviews-Twist_Of_Tadka-Mumbai_Bombay_Maharashtra.html,,,,,
Sai Annapurna,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010390-Reviews-Sai_Annapurna-Mumbai_Bombay_Maharashtra.html,,,,,
Hot Sandwich,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010378-Reviews-Hot_Sandwich-Mumbai_Bombay_Maharashtra.html,,,,,
Baba Sweet Mart,https://www.tripadvisor.com/Restaurant_Review-g304554-d7393125-Reviews-Baba_Sweet_Mart-Mumbai_Bombay_Maharashtra.html,,,,,
Sindhu,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010361-Reviews-Sindhu-Mumbai_Bombay_Maharashtra.html,,,,,
Link Way,https://www.tripadvisor.com/Restaurant_Review-g304554-d7856048-Reviews-Link_Way-Mumbai_Bombay_Maharashtra.html,,,,,
Spices Kitchen,https://www.tripadvisor.com/Restaurant_Review-g304554-d7084476-Reviews-Spices_Kitchen-Mumbai_Bombay_Maharashtra.html,,,,,
Kebab Junction,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010340-Reviews-Kebab_Junction-Mumbai_Bombay_Maharashtra.html,,,,,
Pukhraj Sweets and Farsan,https://www.tripadvisor.com/Restaurant_Review-g304554-d7393093-Reviews-Pukhraj_Sweets_and_Farsan-Mumbai_Bombay_Maharashtra.html,,,,,
Riverside Fine and Dine Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010314-Reviews-Riverside_Fine_and_Dine_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Brijwasi Sweets,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010310-Reviews-Brijwasi_Sweets-Mumbai_Bombay_Maharashtra.html,,,,,
Sai Prasad,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010305-Reviews-Sai_Prasad-Mumbai_Bombay_Maharashtra.html,,,,,
Cafe Coffee Day,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010295-Reviews-Cafe_Coffee_Day-Mumbai_Bombay_Maharashtra.html,,,,,
Mumbai Box,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010275-Reviews-Mumbai_Box-Mumbai_Bombay_Maharashtra.html,,,,,
Mukkam Post Malvan,https://www.tripadvisor.com/Restaurant_Review-g304554-d8833264-Reviews-Mukkam_Post_Malvan-Mumbai_Bombay_Maharashtra.html,,,,,
Wraps & Rolls,https://www.tripadvisor.com/Restaurant_Review-g304554-d8551783-Reviews-Wraps_Rolls-Mumbai_Bombay_Maharashtra.html,,,,,
Shree Mahavir Jain Dugdhalay,https://www.tripadvisor.com/Restaurant_Review-g304554-d7393007-Reviews-Shree_Mahavir_Jain_Dugdhalay-Mumbai_Bombay_Maharashtra.html,,,,,
Shree Siddhivinayak Snack Dosa Corner,https://www.tripadvisor.com/Restaurant_Review-g304554-d7084383-Reviews-Shree_Siddhivinayak_Snack_Dosa_Corner-Mumbai_Bombay_Maharashtra.html,,,,,
O Pizza,https://www.tripadvisor.com/Restaurant_Review-g304554-d8551803-Reviews-O_Pizza-Mumbai_Bombay_Maharashtra.html,,,,,
Dahisar Kattaa,https://www.tripadvisor.com/Restaurant_Review-g304554-d7392992-Reviews-Dahisar_Kattaa-Mumbai_Bombay_Maharashtra.html,,,,,
Subway,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010232-Reviews-Subway-Mumbai_Bombay_Maharashtra.html,,,,,
Cafe Coffee Day,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010214-Reviews-Cafe_Coffee_Day-Mumbai_Bombay_Maharashtra.html,,,,,
Birdys Bakery & Patisserie,https://www.tripadvisor.com/Restaurant_Review-g304554-d8551842-Reviews-Birdys_Bakery_Patisserie-Mumbai_Bombay_Maharashtra.html,,,,,
Vinod Bhojanalay,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010201-Reviews-Vinod_Bhojanalay-Mumbai_Bombay_Maharashtra.html,,,,,
Balaji Pure Veg,https://www.tripadvisor.com/Restaurant_Review-g304554-d8596464-Reviews-Balaji_Pure_Veg-Mumbai_Bombay_Maharashtra.html,,,,,
Amore Gourmet Gelato,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010191-Reviews-Amore_Gourmet_Gelato-Mumbai_Bombay_Maharashtra.html,,,,,
Metro Chinese,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010189-Reviews-Metro_Chinese-Mumbai_Bombay_Maharashtra.html,,,,,
Aggarwal Ice Cream & Juice,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010186-Reviews-Aggarwal_Ice_Cream_Juice-Mumbai_Bombay_Maharashtra.html,,,,,
Sarovar,https://www.tripadvisor.com/Restaurant_Review-g304554-d7084315-Reviews-Sarovar-Mumbai_Bombay_Maharashtra.html,,,,,
Momento,https://www.tripadvisor.com/Restaurant_Review-g304554-d8833165-Reviews-Momento-Mumbai_Bombay_Maharashtra.html,,,,,
Spice,https://www.tripadvisor.com/Restaurant_Review-g304554-d5901255-Reviews-Spice-Mumbai_Bombay_Maharashtra.html,,,,,
